material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,formation_energy_per_atom,notes
matbench_mp_e_form_00000,matbench_mp_e_form_0,matbench_mp_e_form_0,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9953836506249996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00367,matbench_mp_e_form_367,matbench_mp_e_form_367,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5266910050000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00368,matbench_mp_e_form_368,matbench_mp_e_form_368,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0458216324999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00369,matbench_mp_e_form_369,matbench_mp_e_form_369,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.125989534166666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00370,matbench_mp_e_form_370,matbench_mp_e_form_370,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0081458025,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00371,matbench_mp_e_form_371,matbench_mp_e_form_371,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8493670866666663,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00372,matbench_mp_e_form_372,matbench_mp_e_form_372,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7899032599999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00373,matbench_mp_e_form_373,matbench_mp_e_form_373,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7222077312499997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00374,matbench_mp_e_form_374,matbench_mp_e_form_374,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.528952135833333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00375,matbench_mp_e_form_375,matbench_mp_e_form_375,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1774119366666667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00376,matbench_mp_e_form_376,matbench_mp_e_form_376,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6637536274999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00377,matbench_mp_e_form_377,matbench_mp_e_form_377,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4558592762499996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00378,matbench_mp_e_form_378,matbench_mp_e_form_378,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6513428299999995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00379,matbench_mp_e_form_379,matbench_mp_e_form_379,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.18322292625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00380,matbench_mp_e_form_380,matbench_mp_e_form_380,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0158571025,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00381,matbench_mp_e_form_381,matbench_mp_e_form_381,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.71119747,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00382,matbench_mp_e_form_382,matbench_mp_e_form_382,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.035637326666667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00383,matbench_mp_e_form_383,matbench_mp_e_form_383,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0557591100000008,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00384,matbench_mp_e_form_384,matbench_mp_e_form_384,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7535048250000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00385,matbench_mp_e_form_385,matbench_mp_e_form_385,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.90413604625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00386,matbench_mp_e_form_386,matbench_mp_e_form_386,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6953643600000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00387,matbench_mp_e_form_387,matbench_mp_e_form_387,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8693073566666665,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00388,matbench_mp_e_form_388,matbench_mp_e_form_388,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5935676625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00389,matbench_mp_e_form_389,matbench_mp_e_form_389,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7568547075,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00390,matbench_mp_e_form_390,matbench_mp_e_form_390,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5541892437500007,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00391,matbench_mp_e_form_391,matbench_mp_e_form_391,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5328293862499995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00392,matbench_mp_e_form_392,matbench_mp_e_form_392,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1045365412500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00393,matbench_mp_e_form_393,matbench_mp_e_form_393,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9968932645833326,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00394,matbench_mp_e_form_394,matbench_mp_e_form_394,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4938341399999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00395,matbench_mp_e_form_395,matbench_mp_e_form_395,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6332620599999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00396,matbench_mp_e_form_396,matbench_mp_e_form_396,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5547363924999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00397,matbench_mp_e_form_397,matbench_mp_e_form_397,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7362719850000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00398,matbench_mp_e_form_398,matbench_mp_e_form_398,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8646878774999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00399,matbench_mp_e_form_399,matbench_mp_e_form_399,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7964928900000001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00400,matbench_mp_e_form_400,matbench_mp_e_form_400,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.869476235833333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00401,matbench_mp_e_form_401,matbench_mp_e_form_401,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5224949175,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00402,matbench_mp_e_form_402,matbench_mp_e_form_402,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6320918462499998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00403,matbench_mp_e_form_403,matbench_mp_e_form_403,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0968200687500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00404,matbench_mp_e_form_404,matbench_mp_e_form_404,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1365987733333327,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00405,matbench_mp_e_form_405,matbench_mp_e_form_405,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1716497425000005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00406,matbench_mp_e_form_406,matbench_mp_e_form_406,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5887821033333331,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00407,matbench_mp_e_form_407,matbench_mp_e_form_407,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.35675672125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00408,matbench_mp_e_form_408,matbench_mp_e_form_408,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1970550575,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00409,matbench_mp_e_form_409,matbench_mp_e_form_409,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.152758993333333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00410,matbench_mp_e_form_410,matbench_mp_e_form_410,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.39473193,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00411,matbench_mp_e_form_411,matbench_mp_e_form_411,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0405581600000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00412,matbench_mp_e_form_412,matbench_mp_e_form_412,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4069208762499996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00413,matbench_mp_e_form_413,matbench_mp_e_form_413,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.527247500833333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00414,matbench_mp_e_form_414,matbench_mp_e_form_414,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9040652825,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00415,matbench_mp_e_form_415,matbench_mp_e_form_415,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7972364212499998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00416,matbench_mp_e_form_416,matbench_mp_e_form_416,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.927020975,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00417,matbench_mp_e_form_417,matbench_mp_e_form_417,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5552894249999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00418,matbench_mp_e_form_418,matbench_mp_e_form_418,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.252005355,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00419,matbench_mp_e_form_419,matbench_mp_e_form_419,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0880489525,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00420,matbench_mp_e_form_420,matbench_mp_e_form_420,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6634312624999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00421,matbench_mp_e_form_421,matbench_mp_e_form_421,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9858740375000001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00422,matbench_mp_e_form_422,matbench_mp_e_form_422,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0188630675000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00423,matbench_mp_e_form_423,matbench_mp_e_form_423,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9755083387499996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00424,matbench_mp_e_form_424,matbench_mp_e_form_424,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.75059982875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00425,matbench_mp_e_form_425,matbench_mp_e_form_425,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.424906802499999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00426,matbench_mp_e_form_426,matbench_mp_e_form_426,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.09928370375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00427,matbench_mp_e_form_427,matbench_mp_e_form_427,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.82048124125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00428,matbench_mp_e_form_428,matbench_mp_e_form_428,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8903025862499998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00429,matbench_mp_e_form_429,matbench_mp_e_form_429,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7384706412499993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00430,matbench_mp_e_form_430,matbench_mp_e_form_430,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0693253625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00431,matbench_mp_e_form_431,matbench_mp_e_form_431,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1838135587500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00432,matbench_mp_e_form_432,matbench_mp_e_form_432,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.399160726666666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00433,matbench_mp_e_form_433,matbench_mp_e_form_433,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5350008237500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00434,matbench_mp_e_form_434,matbench_mp_e_form_434,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3192676024999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00435,matbench_mp_e_form_435,matbench_mp_e_form_435,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.995359085,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00436,matbench_mp_e_form_436,matbench_mp_e_form_436,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0764759187499995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00437,matbench_mp_e_form_437,matbench_mp_e_form_437,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8448425262500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00438,matbench_mp_e_form_438,matbench_mp_e_form_438,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.80425776375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00439,matbench_mp_e_form_439,matbench_mp_e_form_439,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1454193150000007,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00440,matbench_mp_e_form_440,matbench_mp_e_form_440,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4583173124999993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00441,matbench_mp_e_form_441,matbench_mp_e_form_441,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.67997825125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00442,matbench_mp_e_form_442,matbench_mp_e_form_442,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.53070357625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00443,matbench_mp_e_form_443,matbench_mp_e_form_443,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.084970935,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00444,matbench_mp_e_form_444,matbench_mp_e_form_444,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.031331945,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00445,matbench_mp_e_form_445,matbench_mp_e_form_445,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7038061562499998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00446,matbench_mp_e_form_446,matbench_mp_e_form_446,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1575174725,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00447,matbench_mp_e_form_447,matbench_mp_e_form_447,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.109206170416666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00448,matbench_mp_e_form_448,matbench_mp_e_form_448,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3014160475,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00449,matbench_mp_e_form_449,matbench_mp_e_form_449,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.76817461125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00450,matbench_mp_e_form_450,matbench_mp_e_form_450,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.121734266666666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00451,matbench_mp_e_form_451,matbench_mp_e_form_451,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.064338202499999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00452,matbench_mp_e_form_452,matbench_mp_e_form_452,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6069194799999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00453,matbench_mp_e_form_453,matbench_mp_e_form_453,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8600954049999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00454,matbench_mp_e_form_454,matbench_mp_e_form_454,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4202307991666663,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00455,matbench_mp_e_form_455,matbench_mp_e_form_455,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.703211215,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00456,matbench_mp_e_form_456,matbench_mp_e_form_456,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8948678800000005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00457,matbench_mp_e_form_457,matbench_mp_e_form_457,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8033900169642858,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00458,matbench_mp_e_form_458,matbench_mp_e_form_458,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3146826999999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
