material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,shear_modulus_gpa,notes
matbench_log_gvrh_00000,matbench_log_gvrh_0,matbench_log_gvrh_0,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00380,matbench_log_gvrh_380,matbench_log_gvrh_380,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,36.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00381,matbench_log_gvrh_381,matbench_log_gvrh_381,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00382,matbench_log_gvrh_382,matbench_log_gvrh_382,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00383,matbench_log_gvrh_383,matbench_log_gvrh_383,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,33.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00384,matbench_log_gvrh_384,matbench_log_gvrh_384,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,109.00000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00385,matbench_log_gvrh_385,matbench_log_gvrh_385,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,5.000000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00386,matbench_log_gvrh_386,matbench_log_gvrh_386,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00387,matbench_log_gvrh_387,matbench_log_gvrh_387,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00388,matbench_log_gvrh_388,matbench_log_gvrh_388,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,105.00000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00389,matbench_log_gvrh_389,matbench_log_gvrh_389,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,18.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00390,matbench_log_gvrh_390,matbench_log_gvrh_390,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00391,matbench_log_gvrh_391,matbench_log_gvrh_391,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,58.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00392,matbench_log_gvrh_392,matbench_log_gvrh_392,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00393,matbench_log_gvrh_393,matbench_log_gvrh_393,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00394,matbench_log_gvrh_394,matbench_log_gvrh_394,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,4.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00395,matbench_log_gvrh_395,matbench_log_gvrh_395,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00396,matbench_log_gvrh_396,matbench_log_gvrh_396,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,33.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00397,matbench_log_gvrh_397,matbench_log_gvrh_397,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00398,matbench_log_gvrh_398,matbench_log_gvrh_398,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00399,matbench_log_gvrh_399,matbench_log_gvrh_399,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00400,matbench_log_gvrh_400,matbench_log_gvrh_400,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,7.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00401,matbench_log_gvrh_401,matbench_log_gvrh_401,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00402,matbench_log_gvrh_402,matbench_log_gvrh_402,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00403,matbench_log_gvrh_403,matbench_log_gvrh_403,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00404,matbench_log_gvrh_404,matbench_log_gvrh_404,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,34.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00405,matbench_log_gvrh_405,matbench_log_gvrh_405,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,85.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00406,matbench_log_gvrh_406,matbench_log_gvrh_406,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,91.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00407,matbench_log_gvrh_407,matbench_log_gvrh_407,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00408,matbench_log_gvrh_408,matbench_log_gvrh_408,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,84.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00409,matbench_log_gvrh_409,matbench_log_gvrh_409,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00410,matbench_log_gvrh_410,matbench_log_gvrh_410,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00411,matbench_log_gvrh_411,matbench_log_gvrh_411,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00412,matbench_log_gvrh_412,matbench_log_gvrh_412,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00413,matbench_log_gvrh_413,matbench_log_gvrh_413,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00414,matbench_log_gvrh_414,matbench_log_gvrh_414,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00415,matbench_log_gvrh_415,matbench_log_gvrh_415,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,78.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00416,matbench_log_gvrh_416,matbench_log_gvrh_416,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00417,matbench_log_gvrh_417,matbench_log_gvrh_417,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00418,matbench_log_gvrh_418,matbench_log_gvrh_418,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,111.99999999999997,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00419,matbench_log_gvrh_419,matbench_log_gvrh_419,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,32.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00420,matbench_log_gvrh_420,matbench_log_gvrh_420,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,179.00000000000006,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00421,matbench_log_gvrh_421,matbench_log_gvrh_421,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,73.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00422,matbench_log_gvrh_422,matbench_log_gvrh_422,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00423,matbench_log_gvrh_423,matbench_log_gvrh_423,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00424,matbench_log_gvrh_424,matbench_log_gvrh_424,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00425,matbench_log_gvrh_425,matbench_log_gvrh_425,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00426,matbench_log_gvrh_426,matbench_log_gvrh_426,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,140.00000000000006,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00427,matbench_log_gvrh_427,matbench_log_gvrh_427,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00428,matbench_log_gvrh_428,matbench_log_gvrh_428,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,98.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00429,matbench_log_gvrh_429,matbench_log_gvrh_429,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00430,matbench_log_gvrh_430,matbench_log_gvrh_430,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,46.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00431,matbench_log_gvrh_431,matbench_log_gvrh_431,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00432,matbench_log_gvrh_432,matbench_log_gvrh_432,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00433,matbench_log_gvrh_433,matbench_log_gvrh_433,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00434,matbench_log_gvrh_434,matbench_log_gvrh_434,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00435,matbench_log_gvrh_435,matbench_log_gvrh_435,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00436,matbench_log_gvrh_436,matbench_log_gvrh_436,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,106.00000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00437,matbench_log_gvrh_437,matbench_log_gvrh_437,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00438,matbench_log_gvrh_438,matbench_log_gvrh_438,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,26.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00439,matbench_log_gvrh_439,matbench_log_gvrh_439,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00440,matbench_log_gvrh_440,matbench_log_gvrh_440,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00441,matbench_log_gvrh_441,matbench_log_gvrh_441,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00442,matbench_log_gvrh_442,matbench_log_gvrh_442,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,118.99999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00443,matbench_log_gvrh_443,matbench_log_gvrh_443,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00444,matbench_log_gvrh_444,matbench_log_gvrh_444,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00445,matbench_log_gvrh_445,matbench_log_gvrh_445,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00446,matbench_log_gvrh_446,matbench_log_gvrh_446,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,140.00000000000006,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00447,matbench_log_gvrh_447,matbench_log_gvrh_447,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,140.00000000000006,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00448,matbench_log_gvrh_448,matbench_log_gvrh_448,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,33.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00449,matbench_log_gvrh_449,matbench_log_gvrh_449,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00450,matbench_log_gvrh_450,matbench_log_gvrh_450,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,99.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00451,matbench_log_gvrh_451,matbench_log_gvrh_451,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,79.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00452,matbench_log_gvrh_452,matbench_log_gvrh_452,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,92.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00453,matbench_log_gvrh_453,matbench_log_gvrh_453,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,60.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00454,matbench_log_gvrh_454,matbench_log_gvrh_454,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00455,matbench_log_gvrh_455,matbench_log_gvrh_455,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00456,matbench_log_gvrh_456,matbench_log_gvrh_456,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,57.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00457,matbench_log_gvrh_457,matbench_log_gvrh_457,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,70.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00458,matbench_log_gvrh_458,matbench_log_gvrh_458,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00459,matbench_log_gvrh_459,matbench_log_gvrh_459,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,103.99999999999997,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00460,matbench_log_gvrh_460,matbench_log_gvrh_460,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,66.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00461,matbench_log_gvrh_461,matbench_log_gvrh_461,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00462,matbench_log_gvrh_462,matbench_log_gvrh_462,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,134.00000000000003,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00463,matbench_log_gvrh_463,matbench_log_gvrh_463,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,66.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00464,matbench_log_gvrh_464,matbench_log_gvrh_464,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,85.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00465,matbench_log_gvrh_465,matbench_log_gvrh_465,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,78.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00466,matbench_log_gvrh_466,matbench_log_gvrh_466,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,82.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00467,matbench_log_gvrh_467,matbench_log_gvrh_467,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00468,matbench_log_gvrh_468,matbench_log_gvrh_468,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00469,matbench_log_gvrh_469,matbench_log_gvrh_469,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00470,matbench_log_gvrh_470,matbench_log_gvrh_470,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00471,matbench_log_gvrh_471,matbench_log_gvrh_471,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00472,matbench_log_gvrh_472,matbench_log_gvrh_472,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,4.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00473,matbench_log_gvrh_473,matbench_log_gvrh_473,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00474,matbench_log_gvrh_474,matbench_log_gvrh_474,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
